leftExData.blink,leftExData.exBitMask,leftExData.eyelidDown,leftExData.eyelidUp,leftExData.openness,leftGaze.gazeBitMask,leftGaze.gazeDirection.x,leftGaze.gazeDirection.y,leftGaze.gazeDirection.z,leftGaze.gazeOrigin.x,leftGaze.gazeOrigin.y,leftGaze.gazeOrigin.z,leftGaze.gazePoint.x,leftGaze.gazePoint.y,leftGaze.gazePoint.z,leftGaze.gazePointValid,leftGaze.rawPoint.x,leftGaze.rawPoint.y,leftGaze.rawPoint.z,leftGaze.re,leftGaze.smoothPoint.x,leftGaze.smoothPoint.y,leftGaze.smoothPoint.z,leftPupil.pupilBitMask,leftPupil.pupilCenter.x,leftPupil.pupilCenter.y,leftPupil.pupilDiameter,leftPupil.pupilDiameterMM,leftPupil.pupilDistance,leftPupil.pupilMinorAxis,leftPupil.pupilMinorAxisMM,mpuData.accel.x,mpuData.accel.y,mpuData.accel.z,mpuData.gyro.x,mpuData.gyro.y,mpuData.gyro.z,mpuData.mag.x,mpuData.mag.y,mpuData.mag.z,mpuData.quat.w,mpuData.quat.x,mpuData.quat.y,mpuData.quat.z,recomGaze.gazeBitMask,recomGaze.gazeDirection.x,recomGaze.gazeDirection.y,recomGaze.gazeDirection.z,recomGaze.gazeOrigin.x,recomGaze.gazeOrigin.y,recomGaze.gazeOrigin.z,recomGaze.gazePoint.x,recomGaze.gazePoint.y,recomGaze.gazePoint.z,recomGaze.gazePointValid,recomGaze.rawPoint.x,recomGaze.rawPoint.y,recomGaze.rawPoint.z,recomGaze.re,recomGaze.smoothPoint.x,recomGaze.smoothPoint.y,recomGaze.smoothPoint.z,recommend,rightExData.blink,rightExData.exBitMask,rightExData.eyelidDown,rightExData.eyelidUp,rightExData.openness,rightGaze.gazeBitMask,rightGaze.gazeDirection.x,rightGaze.gazeDirection.y,rightGaze.gazeDirection.z,rightGaze.gazeOrigin.x,rightGaze.gazeOrigin.y,rightGaze.gazeOrigin.z,rightGaze.gazePoint.x,rightGaze.gazePoint.y,rightGaze.gazePoint.z,rightGaze.gazePointValid,rightGaze.rawPoint.x,rightGaze.rawPoint.y,rightGaze.rawPoint.z,rightGaze.re,rightGaze.smoothPoint.x,rightGaze.smoothPoint.y,rightGaze.smoothPoint.z,rightPupil.pupilBitMask,rightPupil.pupilCenter.x,rightPupil.pupilCenter.y,rightPupil.pupilDiameter,rightPupil.pupilDiameterMM,rightPupil.pupilDistance,rightPupil.pupilMinorAxis,rightPupil.pupilMinorAxisMM,timestampUs,z1CursorPosition.x,z1CursorPosition.y
0,3,-1,-1,0,29,-0.04101704806089401,-0.1298205852508545,0.9906887412071228,-35.683799743652344,-17.23678207397461,-531.2841796875,0.7202408313751221,0.19395026564598083,-1,1,-1,-1,-1,-1,0.7202408313751221,0.19395026564598083,-1,15,0.38536447286605835,0.44307276606559753,0.01182806957513094,4.815448760986328,532.7600708007812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.7103208303451538,0.23066659271717072,-1,1,-1,-1,-1,-1,0.7103208303451538,0.23066659271717072,-1,4,0,3,-1,-1,0,29,-0.2584473788738251,-0.14514510333538055,0.9550591111183167,25.847103118896484,-21.892471313476562,-528.748046875,0.7004008889198303,0.2673829197883606,-1,1,-1,-1,-1,-1,0.7004008889198303,0.2673829197883606,-1,15,0.5793178081512451,0.4276435673236847,0.011271496303379536,4.588856220245361,529.8319091796875,-1,-1,95073484,-1,-1
0,3,-1,-1,0,29,-0.05737105756998062,-0.1398979276418686,0.9885024428367615,-35.825077056884766,-17.244741439819336,-533.2332763671875,0.6727622151374817,0.22533093392848969,-1,1,-1,-1,-1,-1,0.6727622151374817,0.22533093392848969,-1,15,0.38510850071907043,0.4431156814098358,0.011419056914746761,4.64893102645874,534.7135009765625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.6654785871505737,0.2638736963272095,-1,1,-1,-1,-1,-1,0.6654785871505737,0.2638736963272095,-1,4,0,3,-1,-1,0,29,-0.23595090210437775,-0.11868041753768921,0.9644905924797058,27.239320755004883,-23.43463897705078,-560.912841796875,0.658194899559021,0.30241644382476807,-1,1,-1,-1,-1,-1,0.658194899559021,0.30241644382476807,-1,15,0.5792562365531921,0.42750951647758484,0.011308756656944752,4.604025840759277,562.0626220703125,-1,-1,95089211,-1,-1
0,3,-1,-1,0,29,-0.05539685860276222,-0.14538992941379547,0.9878223538398743,-36.0684814453125,-17.2631893157959,-535.6648559570312,0.6247155070304871,0.2551642954349518,-1,1,-1,-1,-1,-1,0.6247155070304871,0.2551642954349518,-1,15,0.38489097356796265,0.443240761756897,0.011454468593001366,4.6633477210998535,537.1552734375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.6205520629882812,0.2957780361175537,-1,1,-1,-1,-1,-1,0.6205520629882812,0.2957780361175537,-1,4,0,3,-1,-1,0,29,-0.25804275274276733,-0.14288339018821716,0.9555094242095947,26.065195083618164,-22.17535400390625,-534.5978393554688,0.6163886785507202,0.33639177680015564,-1,1,-1,-1,-1,-1,0.6163886785507202,0.33639177680015564,-1,15,0.5791416168212891,0.4275749921798706,0.011205076240003109,4.5618157386779785,535.6920776367188,-1,-1,95105461,-1,-1
0,3,-1,-1,0,29,-0.03685620054602623,-0.14183014631271362,0.9892046451568604,-35.69972610473633,-17.079553604125977,-529.819091796875,0.5799466371536255,0.28699201345443726,-1,1,-1,-1,-1,-1,0.5799466371536255,0.28699201345443726,-1,15,0.38505393266677856,0.44324827194213867,0.011356828734278679,4.623596668243408,531.2950439453125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.5782801508903503,0.32852327823638916,-1,1,-1,-1,-1,-1,0.5782801508903503,0.32852327823638916,-1,4,0,3,-1,-1,0,29,-0.24772098660469055,-0.14726270735263824,0.9575740098953247,26.04418182373047,-22.141441345214844,-533.62158203125,0.5766136646270752,0.37005454301834106,-1,1,-1,-1,-1,-1,0.5766136646270752,0.37005454301834106,-1,15,0.5793678164482117,0.42748674750328064,0.01131825428456068,4.607892036437988,534.7153930664062,-1,-1,95121628,-1,-1
0,3,-1,-1,0,29,-0.02362467534840107,-0.11664586514234543,0.9928925633430481,-36.47715759277344,-17.666826248168945,-541.0111083984375,0.5382872819900513,0.3218117654323578,-1,1,-1,-1,-1,-1,0.5382872819900513,0.3218117654323578,-1,15,0.38519200682640076,0.44293731451034546,0.011309501715004444,4.604329586029053,542.5271606445312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.53633713722229,0.3598816394805908,-1,1,-1,-1,-1,-1,0.53633713722229,0.3598816394805908,-1,4,0,3,-1,-1,0,29,-0.2551511824131012,-0.1481899470090866,0.9554777145385742,26.204519271850586,-22.324804306030273,-535.0741577148438,0.534386932849884,0.39795154333114624,-1,1,-1,-1,-1,-1,0.534386932849884,0.39795154333114624,-1,15,0.5795531272888184,0.42709124088287354,0.011186434887349606,4.554225921630859,536.180419921875,-1,-1,95137807,-1,-1
0,3,-1,-1,0,29,-0.039969444274902344,-0.13379551470279694,0.9902026057243347,-35.13437271118164,-16.958053588867188,-523.9844360351562,0.49702996015548706,0.35550710558891296,-1,1,-1,-1,-1,-1,0.49702996015548706,0.35550710558891296,-1,15,0.38555023074150085,0.443119615316391,0.011351220309734344,4.621313571929932,525.4347534179688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.4955218732357025,0.3909510672092438,-1,1,-1,-1,-1,-1,0.4955218732357025,0.3909510672092438,-1,4,0,3,-1,-1,0,29,-0.25624388456344604,-0.15260115265846252,0.9544904232025146,26.365848541259766,-22.268136978149414,-535.5579833984375,0.49401378631591797,0.4263950288295746,-1,1,-1,-1,-1,-1,0.49401378631591797,0.4263950288295746,-1,15,0.5799757838249207,0.427275687456131,0.01104129571467638,4.495136737823486,536.6687622070312,-1,-1,95154212,-1,-1
0,3,-1,-1,0,29,-0.01669631525874138,-0.11834457516670227,0.9928321838378906,-36.220394134521484,-17.535865783691406,-540.5429077148438,0.4585690200328827,0.38908034563064575,-1,1,-1,-1,-1,-1,0.4585690200328827,0.38908034563064575,-1,15,0.38599449396133423,0.4432753920555115,0.01152054313570261,4.690248489379883,542.038818359375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.4566759467124939,0.42125552892684937,-1,1,-1,-1,-1,-1,0.4566759467124939,0.42125552892684937,-1,4,0,3,-1,-1,0,29,-0.26151707768440247,-0.1482405811548233,0.9537470936775208,26.63627815246582,-22.25809097290039,-537.5025024414062,0.4547828435897827,0.453430712223053,-1,1,-1,-1,-1,-1,0.4547828435897827,0.453430712223053,-1,15,0.5804639458656311,0.42763397097587585,0.01103339996188879,4.491922378540039,538.6221923828125,-1,-1,95170426,-1,-1
0,3,-1,-1,0,29,-0.039176810532808304,-0.14175382256507874,0.9891263842582703,-34.85971450805664,-16.961957931518555,-524.4923706054688,0.41437748074531555,0.4268106520175934,-1,1,-1,-1,-1,-1,0.41437748074531555,0.4268106520175934,-1,15,0.38656356930732727,0.4430489242076874,0.011463416740298271,4.666991233825684,525.9231567382812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.41268303990364075,0.4611898362636566,-1,1,-1,-1,-1,-1,0.41268303990364075,0.4611898362636566,-1,4,0,3,-1,-1,0,29,-0.25879284739494324,-0.1431916356086731,0.9552603960037231,26.789352416992188,-22.241592407226562,-537.0062255859375,0.41098859906196594,0.49556902050971985,-1,1,-1,-1,-1,-1,0.41098859906196594,0.49556902050971985,-1,15,0.581062376499176,0.4276888370513916,0.011031907983124256,4.4913153648376465,538.1338500976562,-1,-1,95187197,-1,-1
0,3,-1,-1,0,29,-0.04283110052347183,-0.14773328602313995,0.9880993962287903,-34.6943244934082,-16.90326690673828,-524.5052490234375,0.37778228521347046,0.4554310739040375,-1,1,-1,-1,-1,-1,0.37778228521347046,0.4554310739040375,-1,13,0.3870503902435303,0.4431549906730652,0.011532292701303959,4.695032119750977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.3765287399291992,0.48539191484451294,-1,1,-1,-1,-1,-1,0.3765287399291992,0.48539191484451294,-1,4,0,3,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,13,0.5816152691841125,0.42792442440986633,0.011121883057057858,4.5279459953308105,-1,-1,-1,95202936,-1,-1
0,3,-1,-1,0,29,-0.0355389267206192,-0.12009187787771225,0.99212646484375,-33.99518966674805,-16.699100494384766,-515.254150390625,0.34010228514671326,0.4878135323524475,-1,1,-1,-1,-1,-1,0.34010228514671326,0.4878135323524475,-1,15,0.3874128758907318,0.4432004690170288,0.011391368694603443,4.637658596038818,516.6443481445312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.34198278188705444,0.5176980495452881,-1,1,-1,-1,-1,-1,0.34198278188705444,0.5176980495452881,-1,4,0,3,-1,-1,0,29,-0.2473614513874054,-0.10671035200357437,0.9630292057991028,26.38350486755371,-21.711381912231445,-523.8352661132812,0.34386327862739563,0.5475826263427734,-1,1,-1,-1,-1,-1,0.34386327862739563,0.5475826263427734,-1,15,0.5819734334945679,0.4280947744846344,0.01105840690433979,4.502103328704834,524.9484252929688,-1,-1,95219249,-1,-1
0,3,-1,-1,0,29,-0.01696057617664337,-0.1253160536289215,0.9919719099998474,-34.84541702270508,-17.149473190307617,-528.4047241210938,0.3098980486392975,0.5150055289268494,-1,1,-1,-1,-1,-1,0.3098980486392975,0.5150055289268494,-1,15,0.3877697288990021,0.4431045353412628,0.011311848647892475,4.605284690856934,529.8300170898438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.31171050667762756,0.5489939451217651,-1,1,-1,-1,-1,-1,0.31171050667762756,0.5489939451217651,-1,4,0,3,-1,-1,0,29,-0.24330079555511475,-0.1115875393152237,0.9635107517242432,26.58698081970215,-21.80396270751953,-526.26806640625,0.31352296471595764,0.5829823017120361,-1,1,-1,-1,-1,-1,0.31352296471595764,0.5829823017120361,-1,15,0.5823061466217041,0.4280613362789154,0.01113947294652462,4.535107135772705,527.39013671875,-1,-1,95235519,-1,-1
0,3,-1,-1,0,29,-0.03296063840389252,-0.13572712242603302,0.9901978373527527,-34.269989013671875,-16.865739822387695,-521.596435546875,0.2774721682071686,0.5424661636352539,-1,1,-1,-1,-1,-1,0.2774721682071686,0.5424661636352539,-1,15,0.3879372775554657,0.44312992691993713,0.011401070281863213,4.641608715057373,522.9930419921875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.28088775277137756,0.5746446847915649,-1,1,-1,-1,-1,-1,0.28088775277137756,0.5746446847915649,-1,4,0,3,-1,-1,0,29,-0.24925819039344788,-0.14670135080814362,0.9572612047195435,27.274024963378906,-22.139629364013672,-538.4541625976562,0.28430333733558655,0.6068231463432312,-1,1,-1,-1,-1,-1,0.28430333733558655,0.6068231463432312,-1,15,0.5825054049491882,0.4281564950942993,0.011184724047780037,4.553529739379883,539.598876953125,-1,-1,95251685,-1,-1
0,3,-1,-1,0,29,-0.01575237140059471,-0.1396663784980774,0.9900733232498169,-35.69696044921875,-17.448789596557617,-544.0081787109375,0.2585813105106354,0.5560359358787537,-1,1,-1,-1,-1,-1,0.2585813105106354,0.5560359358787537,-1,15,0.3883754312992096,0.44361811876296997,0.011330726556479931,4.612970352172852,545.457275390625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.26273173093795776,0.5915408730506897,-1,1,-1,-1,-1,-1,0.26273173093795776,0.5915408730506897,-1,4,0,3,-1,-1,0,29,-0.2180856317281723,-0.1238643229007721,0.9680373668670654,28.352983474731445,-23.106409072875977,-562.8287963867188,0.26688212156295776,0.6270458102226257,-1,1,-1,-1,-1,-1,0.26688212156295776,0.6270458102226257,-1,15,0.5825833678245544,0.4286772906780243,0.011095612309873104,4.517250061035156,564.0159912109375,-1,-1,95267928,-1,-1
0,3,-1,-1,0,29,-0.017410704866051674,-0.13517381250858307,0.9906688928604126,-37.782405853271484,-18.402326583862305,-573.2193603515625,0.25038039684295654,0.5656171441078186,-1,1,-1,-1,-1,-1,0.25038039684295654,0.5656171441078186,-1,13,0.3879111111164093,0.44374895095825195,0.011200053617358208,4.559770584106445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2543068528175354,0.5954446792602539,-1,1,-1,-1,-1,-1,0.2543068528175354,0.5954446792602539,-1,4,0,3,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,13,0.5823362469673157,0.4285191297531128,0.011173154227435589,4.548819065093994,-1,-1,-1,95284202,-1,-1
0,3,-1,-1,0,29,-0.023243606090545654,-0.12252078205347061,0.9921936988830566,-35.98558044433594,-17.493667602539062,-544.967041015625,0.2519470155239105,0.5704740881919861,-1,1,-1,-1,-1,-1,0.2519470155239105,0.5704740881919861,-1,15,0.38756945729255676,0.4438137114048004,0.01121648121625185,4.566458702087402,546.4339599609375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.25675761699676514,0.6017761826515198,-1,1,-1,-1,-1,-1,0.25675761699676514,0.6017761826515198,-1,4,0,3,-1,-1,0,29,-0.23265902698040009,-0.11152850091457367,0.9661424160003662,26.557527542114258,-21.820016860961914,-528.7158203125,0.26156821846961975,0.6330782771110535,-1,1,-1,-1,-1,-1,0.26156821846961975,0.6330782771110535,-1,15,0.5819808840751648,0.4283452033996582,0.011078214272856712,4.510167121887207,529.8319091796875,-1,-1,95300506,-1,-1
0,3,-1,-1,0,29,-0.004591017961502075,-0.095395527780056,0.9954288601875305,-35.87937927246094,-17.459423065185547,-540.0784301757812,0.2565867602825165,0.580053448677063,-1,1,-1,-1,-1,-1,0.2565867602825165,0.580053448677063,-1,15,0.38713377714157104,0.4437846541404724,0.01117020659148693,4.547619342803955,541.5504150390625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.260603666305542,0.6099436283111572,-1,1,-1,-1,-1,-1,0.260603666305542,0.6099436283111572,-1,4,0,3,-1,-1,0,29,-0.23664788901805878,-0.11184262484312057,0.9651367664337158,26.250102996826172,-21.685871124267578,-525.3111572265625,0.2646206021308899,0.6398338079452515,-1,1,-1,-1,-1,-1,0.2646206021308899,0.6398338079452515,-1,15,0.5814650058746338,0.428306519985199,0.01096209418028593,4.462892055511475,526.4135131835938,-1,-1,95316681,-1,-1
0,3,-1,-1,0,29,0.003657479537650943,-0.09575077146291733,0.9953986406326294,-35.224430084228516,-17.040019989013672,-527.4036865234375,0.2638619542121887,0.5921727418899536,-1,1,-1,-1,-1,-1,0.2638619542121887,0.5921727418899536,-1,15,0.38662490248680115,0.44376787543296814,0.011384901590645313,4.635025501251221,528.853271484375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.26698213815689087,0.6227419376373291,-1,1,-1,-1,-1,-1,0.26698213815689087,0.6227419376373291,-1,4,0,3,-1,-1,0,29,-0.21350279450416565,-0.1091890037059784,0.9708214402198792,25.585102081298828,-21.294984817504883,-516.062255859375,0.2701023519039154,0.6533111929893494,-1,1,-1,-1,-1,-1,0.2701023519039154,0.6533111929893494,-1,15,0.5810906887054443,0.42833319306373596,0.011086687445640564,4.513617038726807,517.1347045898438,-1,-1,95333046,-1,-1
0,3,-1,-1,0,29,-0.020301248878240585,-0.1325376331806183,0.9909700751304626,-36.797176361083984,-17.61332893371582,-550.7853393554688,0.2671325206756592,0.5960087776184082,-1,1,-1,-1,-1,-1,0.2671325206756592,0.5960087776184082,-1,15,0.38630613684654236,0.44390708208084106,0.011274859309196472,4.590225696563721,552.2940673828125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27091750502586365,0.6293327808380127,-1,1,-1,-1,-1,-1,0.27091750502586365,0.6293327808380127,-1,4,0,3,-1,-1,0,29,-0.227548748254776,-0.10792718827724457,0.9677671790122986,25.60959815979004,-21.39076042175293,-518.0145874023438,0.2747024893760681,0.6626567244529724,-1,1,-1,-1,-1,-1,0.2747024893760681,0.6626567244529724,-1,15,0.5806565880775452,0.428311288356781,0.011010067537426949,4.482423305511475,519.0881958007812,-1,-1,95349471,-1,-1
0,3,-1,-1,0,29,-0.0242263525724411,-0.1390143632888794,0.9899939894676208,-37.274593353271484,-17.727659225463867,-555.6466064453125,0.26785844564437866,0.5976969599723816,-1,1,-1,-1,-1,-1,0.26785844564437866,0.5976969599723816,-1,15,0.3857979476451874,0.4439651668071747,0.01124107651412487,4.57647180557251,557.1775512695312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27372440695762634,0.6355291604995728,-1,1,-1,-1,-1,-1,0.27372440695762634,0.6355291604995728,-1,4,0,3,-1,-1,0,29,-0.2147417962551117,-0.11573273688554764,0.9697896242141724,25.86773681640625,-21.725706100463867,-526.7965087890625,0.279590368270874,0.6733613610267639,-1,1,-1,-1,-1,-1,0.279590368270874,0.6733613610267639,-1,15,0.5803171396255493,0.42832431197166443,0.01097256038337946,4.467153549194336,527.8784790039062,-1,-1,95365558,-1,-1
0,3,-1,-1,0,29,-0.01750323921442032,-0.13510088622570038,0.9906772375106812,-37.514156341552734,-17.776037216186523,-557.0980834960938,0.26837897300720215,0.5963287949562073,-1,1,-1,-1,-1,-1,0.26837897300720215,0.5963287949562073,-1,15,0.3854579031467438,0.44401752948760986,0.011052853427827358,4.499842166900635,558.6426391601562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27431046962738037,0.6385867595672607,-1,1,-1,-1,-1,-1,0.27431046962738037,0.6385867595672607,-1,4,0,3,-1,-1,0,29,-0.2462037056684494,-0.11785811930894852,0.9620255827903748,26.512962341308594,-22.38322639465332,-541.9075317382812,0.280241996049881,0.680844783782959,-1,1,-1,-1,-1,-1,0.280241996049881,0.680844783782959,-1,15,0.5796384215354919,0.42825305461883545,0.0108080068603158,4.400160312652588,543.0172119140625,-1,-1,95381759,-1,-1
0,3,-1,-1,0,29,-0.029512731358408928,-0.12891314923763275,0.9912165999412537,-36.8537712097168,-17.463397979736328,-545.889404296875,0.26857468485832214,0.5989933013916016,-1,1,-1,-1,-1,-1,0.26857468485832214,0.5989933013916016,-1,15,0.3849753439426422,0.44391584396362305,0.011119532398879528,4.526988506317139,547.41064453125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2770270109176636,0.6477662324905396,-1,1,-1,-1,-1,-1,0.2770270109176636,0.6477662324905396,-1,4,0,3,-1,-1,0,29,-0.2204512506723404,-0.10015176981687546,0.9702426791191101,25.067474365234375,-21.366853713989258,-515.10595703125,0.285479336977005,0.6965391039848328,-1,1,-1,-1,-1,-1,0.285479336977005,0.6965391039848328,-1,15,0.5794341564178467,0.42809414863586426,0.010904877446591854,4.439598083496094,516.157958984375,-1,-1,95398243,-1,-1
0,3,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,13,0.3846452832221985,0.4438871443271637,0.011085455305874348,4.513115406036377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2771623134613037,0.6554969549179077,-1,1,-1,-1,-1,-1,0.2771623134613037,0.6554969549179077,-1,4,0,3,-1,-1,0,29,-0.24434344470500946,-0.11737797409296036,0.962558388710022,26.48377799987793,-22.6336727142334,-545.323974609375,0.2864449620246887,0.7030138373374939,-1,1,-1,-1,-1,-1,0.2864449620246887,0.7030138373374939,-1,13,0.5790708065032959,0.42793288826942444,0.010900587774813175,4.437851905822754,-1,-1,-1,95414230,-1,-1
0,3,-1,-1,0,29,-0.012850132770836353,-0.10929226875305176,0.9939265847206116,-37.76229476928711,-17.926719665527344,-554.1381225585938,0.2699510157108307,0.6141675114631653,-1,1,-1,-1,-1,-1,0.2699510157108307,0.6141675114631653,-1,15,0.38414138555526733,0.4436030387878418,0.010965838097035885,4.46441650390625,555.7125244140625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27782922983169556,0.6605677008628845,-1,1,-1,-1,-1,-1,0.27782922983169556,0.6605677008628845,-1,4,0,3,-1,-1,0,29,-0.24872511625289917,-0.10849220305681229,0.9624786972999573,27.022846221923828,-23.33799171447754,-558.969970703125,0.2857074439525604,0.7069678902626038,-1,1,-1,-1,-1,-1,0.2857074439525604,0.7069678902626038,-1,15,0.5787035226821899,0.4276868402957916,0.010934174060821533,4.451525688171387,560.1091918945312,-1,-1,95430683,-1,-1
0,3,-1,-1,0,29,-0.030988700687885284,-0.13309578597545624,0.9906185865402222,-38.00209045410156,-18.018917083740234,-556.5674438476562,0.2696058750152588,0.6178159117698669,-1,1,-1,-1,-1,-1,0.2696058750152588,0.6178159117698669,-1,15,0.3836778998374939,0.44324979186058044,0.011209703981876373,4.563699245452881,558.1542358398438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27709394693374634,0.6633239984512329,-1,1,-1,-1,-1,-1,0.27709394693374634,0.6633239984512329,-1,4,0,3,-1,-1,0,29,-0.2549561560153961,-0.1373055875301361,0.957154393196106,26.483688354492188,-22.928373336791992,-549.2264404296875,0.2845820486545563,0.7088320255279541,-1,1,-1,-1,-1,-1,0.2845820486545563,0.7088320255279541,-1,15,0.5783542394638062,0.4272677004337311,0.010911066085100174,4.442117691040039,550.3424072265625,-1,-1,95446828,-1,-1
0,3,-1,-1,0,29,-0.03797975555062294,-0.1286771595478058,0.9909589886665344,-36.04644775390625,-16.926467895507812,-527.351806640625,0.26803603768348694,0.6127169728279114,-1,1,-1,-1,-1,-1,0.26803603768348694,0.6127169728279114,-1,15,0.38337767124176025,0.44366025924682617,0.011020173318684101,4.486537933349609,528.853271484375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2771869897842407,0.6627386212348938,-1,1,-1,-1,-1,-1,0.2771869897842407,0.6627386212348938,-1,4,0,3,-1,-1,0,29,-0.22615276277065277,-0.11030559986829758,0.967826247215271,25.35922622680664,-22.083341598510742,-530.7210083007812,0.2863379716873169,0.7127602696418762,-1,1,-1,-1,-1,-1,0.2863379716873169,0.7127602696418762,-1,15,0.5779285430908203,0.42779216170310974,0.010871294885873795,4.425926208496094,531.7852783203125,-1,-1,95463102,-1,-1
0,3,-1,-1,0,29,-0.023184986785054207,-0.14178645610809326,0.9896256923675537,-37.758689880371094,-17.52690315246582,-549.7435302734375,0.266587495803833,0.6108880043029785,-1,1,-1,-1,-1,-1,0.266587495803833,0.6108880043029785,-1,15,0.3830813765525818,0.4439408481121063,0.011272854171693325,4.589409351348877,551.3173828125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27761736512184143,0.6650533676147461,-1,1,-1,-1,-1,-1,0.27761736512184143,0.6650533676147461,-1,4,0,3,-1,-1,0,29,-0.22059352695941925,-0.10424426198005676,0.9697791934013367,25.115020751953125,-21.930654525756836,-528.2923583984375,0.28864723443984985,0.7192187905311584,-1,1,-1,-1,-1,-1,0.28864723443984985,0.7192187905311584,-1,15,0.5775855183601379,0.4280335605144501,0.010809066705405712,4.4005913734436035,529.343505859375,-1,-1,95479552,-1,-1
0,3,-1,-1,0,29,-0.03585292771458626,-0.13722749054431915,0.9898905158042908,-36.9152717590332,-17.02471160888672,-537.0840454101562,0.2648789882659912,0.6054225564002991,-1,1,-1,-1,-1,-1,0.2648789882659912,0.6054225564002991,-1,15,0.38279208540916443,0.44425976276397705,0.011112220585346222,4.524012088775635,538.6203002929688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.277626633644104,0.6652622222900391,-1,1,-1,-1,-1,-1,0.277626633644104,0.6652622222900391,-1,4,0,3,-1,-1,0,29,-0.23061880469322205,-0.1091058999300003,0.9669079184532166,25.20047950744629,-21.9224853515625,-530.7352294921875,0.2903742492198944,0.7251018285751343,-1,1,-1,-1,-1,-1,0.2903742492198944,0.7251018285751343,-1,15,0.5773546695709229,0.4283261001110077,0.010845078155398369,4.415253162384033,531.7852172851562,-1,-1,95495660,-1,-1
